Name,target_CO2_capacity(mmol/g),MW_or_Mn_(g/mol),Organic_Content_on_Adsorbent_Basis_(%),N_Content_on_Adsorbent_Basis_(mmol/g),Amine_2_or_Additive_2_to_Amine_1_Ratio,Additive_3_to_Amine_1_Ratio,OH_to_N_ratio,BET_Surface_Area_of_Solid_Support_(m2g_1),Pore_Volume_of_Solid_Support_(cm3g_1),Average_Pore_Diameters_(nm),Relative_Humidity_(%),CO2_Concentration_(vol%),Flow_Rate_(mL/min),Adsorption_Time_(min),Adsorption_Temperature_(),Amine_Efficiency_(mmol/mmol),Time_to_Half_Saturation_(min),Time_to_90%_Saturation_(min),Desorption_Temperature_(),Weight_Loss_Stability_(%),Capacity_Loss_Stability_(%),Cycle_Number,Heat_of_Adsorption_(kJ/mmol)
NSBPEI1.42_1.14_1,2.590320382,537,60,14.69214286,0,0,0,336,1.28,0,0,15,60,90,105,0.176306507,1.43,3.24,0,0,0,0,0
NSBPEI1.42_1.14_1,3.442172234,537,60,14.69214286,0,0,0,336,1.28,0,95,100,60,90,105,0.234286603,0.77,10.4,150,0,62,30,0
NSBPEI1.35_1.21_1,3.885480573,1020,60,14.86214286,0,0,0,336,1.28,0,0,100,60,90,105,0.261434748,0.76,8.13,120,0,12,30,69.7
NSBPEI1.35_1.21_1,3.885480573,1020,60,14.86214286,0,0,0,336,1.28,0,0,100,60,90,105,0.261434748,0.76,8.13,150,0,91,30,0
NSBPEI1.35_1.21_1,2.408543513,1020,60,14.86214286,0,0,0,336,1.28,0,0,15,60,90,105,0.162058967,1.52,4.49,0,0,0,0,0
NSBPEI1.35_1.21_1,3.380140877,1020,60,14.86214286,0,0,0,336,1.28,0,95,100,60,90,105,0.227432942,0.76,8.13,150,0,52,30,0
NSBPEI1_1.03_1.19,3.658259486,6854,60,14.79571429,0,0,0,336,1.28,0,0,100,60,90,105,0.247251293,0.9,10.76,120,0,9.9,30,68.4
NSBPEI1_1.03_1.19,3.658259486,6854,60,14.79571429,0,0,0,336,1.28,0,0,100,60,90,105,0.247251293,0.9,10.76,150,0,91,30,0
NSBPEI1_1.03_1.19,2.158600318,6854,60,14.79571429,0,0,0,336,1.28,0,0,15,60,90,105,0.14589362,1.67,4.97,0,0,0,0,0
NSBPEI1_1.17_1.17,3.499204726,10000,60,14.09285714,0,0,0,336,1.28,0,0,100,60,90,105,0.248296331,0.84,9.36,120,0,12.5,30,68.9
NSBPEI1_1.17_1.17,1,10000,60,14.09285714,0,0,0,336,1.28,0,0,100,60,90,105,0.070957932,0.84,9.36,150,0,85,30,0
NSBPEI1_1.17_1.17,1.817768689,10000,60,14.09285714,0,0,0,336,1.28,0,0,15,60,90,105,0.128985107,1.53,4.59,0,0,0,0,0
NSLPEI0_1_0,3.067484663,2450,60,13.14642857,0,0,0.018628478,336,1.28,0,0,100,60,90,105,0.233332167,1.02,7.02,120,0,2.9,30,64.4
NSLPEI0_1_0,3.067484663,2450,60,13.14642857,0,0,0.018628478,336,1.28,0,0,100,60,90,105,0.233332167,1.02,7.02,150,0,57,30,0
NSLPEI0_1_0,0.295387412,2450,60,13.14642857,0,0,0.018628478,336,1.28,0,0,15,60,90,105,0.022469023,1.25,1.49,0,0,0,0,0
NSLPEI0_1_0,2.877027948,2450,60,13.14642857,0,0,0.018628478,336,1.28,0,95,100,60,90,105,0.218844832,1.02,9.73,150,0,22,30,0
NSLPEI0_1_0,3.090206771,6000,60,13.36785714,0,0,0.007480631,336,1.28,0,0,100,60,90,105,0.231166951,1.06,9.73,120,0,0.5,30,65
NSLPEI0_1_0,3.090206771,6000,60,13.36785714,0,0,0.007480631,336,1.28,0,0,100,60,90,105,0.231166951,1.06,9.73,150,0,67,30,0
NSLPEI0_1_0,0.250170416,6000,60,13.36785714,0,0,0.007480631,336,1.28,0,0,15,60,90,105,0.018714324,1.3,1.29,0,0,0,0,0
SBA-15BPEI1.81_1.52_1,1.031331683,305,19.77,4.435714286,0,0,0,482.81,1.362,9.04,0,100,60,30,40,0.234482759,0.74,3.75,0,0,0,0,0
SBA-15BPEI1.81_1.52_1,0.834425332,305,19.77,4.435714286,0,0,0,482.81,1.362,9.04,0,100,60,30,60,0.190229885,0.74,3.72,0,0,0,0,0
SBA-15BPEI1.81_1.52_1,0.770638767,305,19.77,4.435714286,0,0,0,482.81,1.362,9.04,0,100,60,30,80,0.174137931,0.74,2.35,0,0,0,0,0
SBA-15BPEI1.81_1.52_1,0.640292309,305,19.77,4.435714286,0,0,0,482.81,1.362,9.04,0,100,60,30,100,0.147701149,0.74,1.55,0,0,0,0,0
SBA-15BPEI1.81_1.52_1,0.46279926,305,19.77,4.435714286,0,0,0,482.81,1.362,9.04,0,100,60,30,120,0.106321839,0.55,0.92,0,0,0,0,0
SBA-15BPEI1.81_1.52_1,1.907703614,305,36.99,8.942857143,0,0,0,482.81,1.362,9.04,0,100,60,30,40,0.215229885,0.585009141,6.727605119,0,0,0,0,0
SBA-15BPEI1.81_1.52_1,2.137889913,305,36.99,8.942857143,0,0,0,482.81,1.362,9.04,0,100,60,30,60,0.239942529,0.585009141,5.92321755,0,0,0,0,0
SBA-15BPEI1.81_1.52_1,2.606582496,305,36.99,8.942857143,0,0,0,482.81,1.362,9.04,0,100,60,30,80,0.292528736,0.621572212,2.230347349,0,0,0,0,0
SBA-15BPEI1.81_1.52_1,2.415222802,305,36.99,8.942857143,0,0,0,482.81,1.362,9.04,0,100,60,30,100,0.270977011,0.62,1.499085923,0,0,0,0,0
SBA-15BPEI1.81_1.52_1,1.888290312,305,36.99,8.942857143,0,0,0,482.81,1.362,9.04,0,100,60,30,120,0.212068966,0.585009141,0.694698355,0,0,0,0,0
SBA-15BPEI1.81_1.52_1,2.157303215,305,44.12,10.13571429,0,0,0,482.81,1.362,9.04,0,100,60,30,40,0.212068966,0.7002457,5.454545455,0,0,0,0,0
SBA-15BPEI1.81_1.52_1,2.645409101,305,44.12,10.13571429,0,0,0,482.81,1.362,9.04,0,100,60,30,60,0.262068966,0.810810811,1.511056511,0,0,0,0,0
SBA-15BPEI1.81_1.52_1,3.313781365,305,44.12,10.13571429,0,0,0,482.81,1.362,9.04,0,100,60,30,80,0.327586207,0.810810811,2.063882064,0,0,0,0,0
SBA-15BPEI1.81_1.52_1,3.638260845,305,44.12,10.13571429,0,0,0,482.81,1.362,9.04,0,100,60,30,100,0.360057471,0.847665848,2.358722359,120,0,0.19,30,0
SBA-15BPEI1.81_1.52_1,3.638260845,305,44.12,10.13571429,0,0,0,482.81,1.362,9.04,0,100,60,30,100,0.360057471,0.847665848,2.358722359,150,0,0.55,30,0
SBA-15BPEI1.81_1.52_1,2.809035506,305,44.12,10.13571429,0,0,0,482.81,1.362,9.04,0,100,60,30,120,0.278448276,0.810810811,1.769041769,0,0,0,0,0
SBA-15DETA2_1_0,0.986213347,103,19.69,5.271428571,0,0,0,482.81,1.362,9.04,0,100,60,30,40,0.18959869,0.563711098,5.91896653,0,0,0,0,0
SBA-15DETA2_1_0,0.737920893,103,19.69,5.271428571,0,0,0,482.81,1.362,9.04,0,100,60,30,60,0.14029484,0.493247211,5.073399883,0,0,0,0,0
SBA-15DETA2_1_0,0.712235467,103,19.69,5.271428571,0,0,0,482.81,1.362,9.04,0,100,60,30,80,0.136855037,0.458015267,1.55020552,0,0,0,0,0
SBA-15DETA2_1_0,0.506752056,103,19.69,5.271428571,0,0,0,482.81,1.362,9.04,0,100,60,30,100,0.094717445,0.563711098,0.493247211,0,0,0,0,0
SBA-15DETA2_1_0,0.286998965,103,19.69,5.271428571,0,0,0,482.81,1.362,9.04,0,100,60,30,120,0.056879607,0.422783324,0.493247211,0,0,0,0,0
SBA-15DETA2_1_0,0.886325578,103,34.65,9.285714286,0,0,0,482.81,1.362,9.04,0,100,60,30,40,0.088411138,0.729483283,23.96352584,0,0,0,0,0
SBA-15DETA2_1_0,0.869201961,103,34.65,9.285714286,0,0,0,482.81,1.362,9.04,0,100,60,30,60,0.08038493,0.729483283,55.47720365,0,0,0,0,0
SBA-15DETA2_1_0,0.720797276,103,34.65,9.285714286,0,0,0,482.81,1.362,9.04,0,100,60,30,80,0.071212121,0.656534954,18.01823708,0,0,0,0,0
SBA-15DETA2_1_0,0.543853228,103,34.65,9.285714286,0,0,0,482.81,1.362,9.04,0,100,60,30,100,0.051146601,0.62006079,16.41337386,0,0,0,0,0
SBA-15DETA2_1_0,0.155717897,103,34.65,9.285714286,0,0,0,482.81,1.362,9.04,0,100,60,30,120,0.01015561,0.43768997,0.474164134,0,0,0,0,0
SBA-15DETA2_1_0,0.806415363,103,47.1,12.69285714,0,0,0,482.81,1.362,9.04,0,100,60,30,40,0.07006552,0.594795539,2.044609665,0,0,0,0,0
SBA-15DETA2_1_0,0.737920893,103,47.1,12.69285714,0,0,0,482.81,1.362,9.04,0,100,60,30,60,0.068345618,0.557620818,1.003717472,0,0,0,0,0
SBA-15DETA2_1_0,0.64088706,103,47.1,12.69285714,0,0,0,482.81,1.362,9.04,0,100,60,30,80,0.058886159,0.520446097,0.892193309,0,0,0,0,0
SBA-15DETA2_1_0,0.463943013,103,47.1,12.69285714,0,0,0,482.81,1.362,9.04,0,100,60,30,100,0.042547093,0.557620818,0.594795539,0,0,0,0,0
SBA-15DETA2_1_0,0.075807682,103,47.1,12.69285714,0,0,0,482.81,1.362,9.04,0,100,60,30,120,0.012162162,0.408921933,0.446096654,0,0,0,0,0
MCM-41BPEI1.81_1.52_1,0.949350181,305,19.51,4.29,0,0,0,1005.12,1.13,3.18,0,100,60,30,40,0.125790754,0.870662461,9.652996845,0,0,0,0,0
MCM-41BPEI1.81_1.52_1,0.735640719,305,19.51,4.29,0,0,0,1005.12,1.13,3.18,0,100,60,30,60,0.160137875,0.719242902,5.451104101,0,0,0,0,0
MCM-41BPEI1.81_1.52_1,0.581445285,305,19.51,4.29,0,0,0,1005.12,1.13,3.18,0,100,60,30,80,0.165815085,0.643533123,4.61829653,0,0,0,0,0
MCM-41BPEI1.81_1.52_1,0.400198019,305,19.51,4.29,0,0,0,1005.12,1.13,3.18,0,100,60,30,100,0.12323601,0.605678233,3.028391167,0,0,0,0,0
MCM-41BPEI1.81_1.52_1,0.297401063,305,19.51,4.29,0,0,0,1005.12,1.13,3.18,0,100,60,30,120,0.074979724,0.605678233,1.8170347,0,0,0,0,0
MCM-41BPEI1.81_1.52_1,0.49758461,305,34.22,7.98,0,0,0,1005.12,1.13,3.18,0,100,60,30,40,0.181143552,2.998126171,29.98126171,0,0,0,0,0
MCM-41BPEI1.81_1.52_1,0.843848042,305,34.22,7.98,0,0,0,1005.12,1.13,3.18,0,100,60,30,60,0.203284672,2.398500937,34.47845097,0,0,0,0,0
MCM-41BPEI1.81_1.52_1,1.368653556,305,34.22,7.98,0,0,0,1005.12,1.13,3.18,0,100,60,30,80,0.194201135,0.899437851,24.05996252,0,0,0,0,0
MCM-41BPEI1.81_1.52_1,1.904279802,305,34.22,7.98,0,0,0,1005.12,1.13,3.18,0,100,60,30,100,0.185117599,0.749531543,15.06558401,0,0,0,0,0
MCM-41BPEI1.81_1.52_1,1.59318375,305,34.22,7.98,0,0,0,1005.12,1.13,3.18,0,100,60,30,120,0.126642336,0.674578389,1.424109931,0,0,0,0,0
MCM-41BPEI1.81_1.52_1,0.494879427,305,44.1,10.11,0,0,0,1005.12,1.13,3.18,0,100,60,30,40,0.109610706,1.390001595,23.78803656,0,0,0,0,0
MCM-41BPEI1.81_1.52_1,0.79785993,305,44.1,10.11,0,0,0,1005.12,1.13,3.18,0,100,60,30,60,0.126642336,1.236839061,31.74116845,0,0,0,0,0
MCM-41BPEI1.81_1.52_1,1.571542286,305,44.1,10.11,0,0,0,1005.12,1.13,3.18,0,100,60,30,80,0.131184104,0.552204409,23.96196266,0,0,0,0,0
MCM-41BPEI1.81_1.52_1,2.364160923,305,44.1,10.11,0,0,0,1005.12,1.13,3.18,0,100,60,30,100,0.109042985,0.65936815,17.84180918,120,0,0.7,30,0
MCM-41BPEI1.81_1.52_1,2.364160923,305,44.1,10.11,0,0,0,1005.12,1.13,3.18,0,100,60,30,100,0.109042985,0.65936815,17.84180918,150,0,0.62,30,0
MCM-41BPEI1.81_1.52_1,2.218081038,305,44.1,10.11,0,0,0,1005.12,1.13,3.18,0,100,60,30,120,0.06703163,0.473559293,1.47971644,0,0,0,0,0
MCM-41DETA2_1_0,0.604133983,103,19.12,4.771428571,0,0,0,1005.12,1.13,3.18,0,100,60,30,40,0.125790754,4.501891551,39.04161412,0,0,0,0,0
MCM-41DETA2_1_0,0.763768475,103,19.12,4.771428571,0,0,0,1005.12,1.13,3.18,0,100,60,30,60,0.160137875,2.005044136,20.27742749,0,0,0,0,0
MCM-41DETA2_1_0,0.791291663,103,19.12,4.771428571,0,0,0,1005.12,1.13,3.18,0,100,60,30,80,0.165815085,0.718789407,6.015132409,0,0,0,0,0
MCM-41DETA2_1_0,0.58762007,103,19.12,4.771428571,0,0,0,1005.12,1.13,3.18,0,100,60,30,100,0.12323601,0.491803279,2.534678436,0,0,0,0,0
MCM-41DETA2_1_0,0.353672969,103,19.12,4.771428571,0,0,0,1005.12,1.13,3.18,0,100,60,30,120,0.074979724,0.5296343,0.567465322,0,0,0,0,0
MCM-41DETA2_1_0,1.38579253,103,36.93,9.928571429,0,0,0,1005.12,1.13,3.18,0,100,60,30,40,0.181143552,2.666534002,2.666534002,0,0,0,0,0
MCM-41DETA2_1_0,1.589464124,103,36.93,9.928571429,0,0,0,1005.12,1.13,3.18,0,100,60,30,60,0.203284672,0.799966485,0.799966485,0,0,0,0,0
MCM-41DETA2_1_0,1.661024413,103,36.93,9.928571429,0,0,0,1005.12,1.13,3.18,0,100,60,30,80,0.194201135,0.839493501,0.839493501,0,0,0,0,0
MCM-41DETA2_1_0,1.38579253,103,36.93,9.928571429,0,0,0,1005.12,1.13,3.18,0,100,60,30,100,0.185117599,0.681573959,0.681573959,0,0,0,0,0
MCM-41DETA2_1_0,0.857347315,103,36.93,9.928571429,0,0,0,1005.12,1.13,3.18,0,100,60,30,120,0.126642336,0.591020015,0.591020015,0,0,0,0,0
MCM-41DETA2_1_0,1.384916116,103,45.94,12.56428571,0,0,0,1005.12,1.13,3.18,0,100,60,30,40,0.109610706,0.520247557,19.34781526,0,0,0,0,0
MCM-41DETA2_1_0,1.595900847,103,45.94,12.56428571,0,0,0,1005.12,1.13,3.18,0,100,60,30,60,0.126642336,0.476864595,6.539314601,0,0,0,0,0
MCM-41DETA2_1_0,1.647444348,103,45.94,12.56428571,0,0,0,1005.12,1.13,3.18,0,100,60,30,80,0.131184104,0.475298632,2.095141891,0,0,0,0,0
MCM-41DETA2_1_0,1.385603362,103,45.94,12.56428571,0,0,0,1005.12,1.13,3.18,0,100,60,30,100,0.109042985,0.407324258,1.430651784,0,0,0,0,0
MCM-41DETA2_1_0,0.859859651,103,45.94,12.56428571,0,0,0,1005.12,1.13,3.18,0,100,60,30,120,0.06703163,0.49713511,0.59,0,0,0,0,0
MCM-48BPEI1.81_1.52_1,0.2917979,305,18.62,4.378571429,0,0,0,1362.38,0.932,2.74,0,100,60,30,40,0.125790754,4.356309222,24.13092881,0,0,0,0,0
MCM-48BPEI1.81_1.52_1,0.307980799,305,18.62,4.378571429,0,0,0,1362.38,0.932,2.74,0,100,60,30,60,0.160137875,3.193514692,25.44114184,0,0,0,0,0
MCM-48BPEI1.81_1.52_1,0.372712395,305,18.62,4.378571429,0,0,0,1362.38,0.932,2.74,0,100,60,30,80,0.165815085,2.74028732,31.43088761,0,0,0,0,0
MCM-48BPEI1.81_1.52_1,0.453626891,305,18.62,4.378571429,0,0,0,1362.38,0.932,2.74,0,100,60,30,100,0.12323601,1.761431021,27.00067777,0,0,0,0,0
MCM-48BPEI1.81_1.52_1,0.46711264,305,18.62,4.378571429,0,0,0,1362.38,0.932,2.74,0,100,60,30,120,0.074979724,1.011133999,14.18241259,0,0,0,0,0
MCM-48BPEI1.81_1.52_1,0.866290819,305,35.23,8.242857143,0,0,0,1362.38,0.932,2.74,0,100,60,30,40,0.181143552,1.52474074,11.61702128,0,0,0,0,0
MCM-48BPEI1.81_1.52_1,1.133308654,305,35.23,8.242857143,0,0,0,1362.38,0.932,2.74,0,100,60,30,60,0.203284672,0.940911794,12.20425532,0,0,0,0,0
MCM-48BPEI1.81_1.52_1,1.508212484,305,35.23,8.242857143,0,0,0,1362.38,0.932,2.74,0,100,60,30,80,0.194201135,0.689474759,14.80851064,0,0,0,0,0
MCM-48BPEI1.81_1.52_1,2.055733905,305,35.23,8.242857143,0,0,0,1362.38,0.932,2.74,0,100,60,30,100,0.185117599,0.698469746,18,0,0,0,0,0
MCM-48BPEI1.81_1.52_1,2.066522504,305,35.23,8.242857143,0,0,0,1362.38,0.932,2.74,0,100,60,30,120,0.126642336,0.698650853,18.5106383,0,0,0,0,0
MCM-48BPEI1.81_1.52_1,1.011936911,305,43.67,10.27142857,0,0,0,1362.38,0.932,2.74,0,100,60,30,40,0.109610706,3.999459431,34.94096165,0,0,0,0,0
MCM-48BPEI1.81_1.52_1,1.322109144,305,43.67,10.27142857,0,0,0,1362.38,0.932,2.74,0,100,60,30,60,0.126642336,1.057441787,22.31577426,0,0,0,0,0
MCM-48BPEI1.81_1.52_1,1.694315824,305,43.67,10.27142857,0,0,0,1362.38,0.932,2.74,0,100,60,30,80,0.131184104,0.68762316,23.81827439,0,0,0,0,0
MCM-48BPEI1.81_1.52_1,2.239140095,305,43.67,10.27142857,0,0,0,1362.38,0.932,2.74,0,100,60,30,100,0.109042985,0.684040316,22.26504873,120,0,0.57,30,0
MCM-48BPEI1.81_1.52_1,2.239140095,305,43.67,10.27142857,0,0,0,1362.38,0.932,2.74,0,100,60,30,100,0.109042985,0.684040316,22.26504873,150,0,0.24,30,0
MCM-48BPEI1.81_1.52_1,2.552009478,305,43.67,10.27142857,0,0,0,1362.38,0.932,2.74,0,100,60,30,120,0.06703163,0.773894268,10.88892241,0,0,0,0,0
MCM-48DETA2_1_0,0.210676555,103,18.8,5.25,0,0,0,1362.38,0.932,2.74,0,100,60,30,40,0.03960396,3.291912703,16.46511933,0,0,0,0,0
MCM-48DETA2_1_0,0.205213306,103,18.8,5.25,0,0,0,1362.38,0.932,2.74,0,100,60,30,60,0.04480198,3.632377903,36.05141936,0,0,0,0,0
MCM-48DETA2_1_0,0.243456052,103,18.8,5.25,0,0,0,1362.38,0.932,2.74,0,100,60,30,80,0.086963696,3.523415306,36.02151785,0,0,0,0,0
MCM-48DETA2_1_0,0.451059529,103,18.8,5.25,0,0,0,1362.38,0.932,2.74,0,100,60,30,100,0.132013201,1.679166378,22.48312578,0,0,0,0,0
MCM-48DETA2_1_0,0.685979253,103,18.8,5.25,0,0,0,1362.38,0.932,2.74,0,100,60,30,120,0.121039604,0.810118654,4.480856636,0,0,0,0,0
MCM-48DETA2_1_0,0.62588351,103,34.82,9.15,0,0,0,1362.38,0.932,2.74,0,100,60,30,40,0.108910891,0.830170332,22.56780424,0,0,0,0,0
MCM-48DETA2_1_0,1.194061448,103,34.82,9.15,0,0,0,1362.38,0.932,2.74,0,100,60,30,60,0.131435644,0.797628716,13.01465754,0,0,0,0,0
MCM-48DETA2_1_0,1.483613666,103,34.82,9.15,0,0,0,1362.38,0.932,2.74,0,100,60,30,80,0.164356436,0.656964956,7.457444516,0,0,0,0,0
MCM-48DETA2_1_0,1.461760669,103,34.82,9.15,0,0,0,1362.38,0.932,2.74,0,100,60,30,100,0.160313531,0.583097144,4.159912486,0,0,0,0,0
MCM-48DETA2_1_0,1.101186208,103,34.82,9.15,0,0,0,1362.38,0.932,2.74,0,100,60,30,120,0.11,0.759064967,0.886745231,0,0,0,0,0
MCM-48DETA2_1_0,0.210676555,103,45.17,12.34285714,0,0,0,1362.38,0.932,2.74,0,100,60,30,40,0.016790429,1.553554487,18.71576948,0,0,0,0,0
MCM-48DETA2_1_0,0.240724427,103,45.17,12.34285714,0,0,0,1362.38,0.932,2.74,0,100,60,30,60,0.019389439,0.990896753,19.49923371,0,0,0,0,0
MCM-48DETA2_1_0,0.336331291,103,45.17,12.34285714,0,0,0,1362.38,0.932,2.74,0,100,60,30,80,0.026608911,1.735087641,29.92853066,0,0,0,0,0
MCM-48DETA2_1_0,0.358184289,103,45.17,12.34285714,0,0,0,1362.38,0.932,2.74,0,100,60,30,100,0.028630363,1.023449164,13.35578925,0,0,0,0,0
MCM-48DETA2_1_0,0.079558569,103,45.17,12.34285714,0,0,0,1362.38,0.932,2.74,0,100,60,30,120,0.005528053,0.46,1.1,0,0,0,0,0
SBA-15Ph-3-ED1_1_0,0.14,294.4,23,2.8,0,0,0,700,0.96,5.485714286,0,0.04,90,700,35,0.05,4.643962848,373.6842105,0,0,0,0,0
SBA-15Ph-3-ED1_1_0,0.3,294.4,27,3.333333333,0,0,0,700,0.96,5.485714286,0,0.04,90,700,35,0.09,8.66873065,112.0743034,0,0,0,0,0
SBA-15Ph-3-ED1_1_0,0.6,294.4,37,4.615384615,0,0,0,700,0.96,5.485714286,0,0.04,90,700,35,0.13,19.19504644,273.6842105,0,0,0,0,0
SBA-15Ph-3-ED1_1_0,0.82,294.4,43,6.307692308,0,0,0,700,0.96,5.485714286,0,0.04,90,700,35,0.13,21.98142415,326.625387,0,0,0,0,0
SBA-15Ph-3-ED1_1_0,0.92,294.4,51,8.363636364,0,0,0,700,0.96,5.485714286,0,0.04,90,700,35,0.11,3.715170279,202.7863777,0,0,0,0,0
SBA-15Ph-3-PD1_1_0,0.07,336.5,27,3.5,0,0,0,700,0.96,5.485714286,0,0.04,90,700,35,0.02,2.660812467,20.96324447,0,0,0,0,0
SBA-15Ph-3-PD1_1_0,0.16,336.5,34,3.2,0,0,0,700,0.96,5.485714286,0,0.04,90,700,35,0.05,3.617085868,23.39524843,0,0,0,0,0
SBA-15Ph-3-PD1_1_0,0.41,336.5,43,4.555555556,0,0,0,700,0.96,5.485714286,0,0.04,90,700,35,0.09,8.50976512,177.8747231,0,0,0,0,0
SBA-15Ph-3-PD1_1_0,0.56,336.5,53,5.6,0,0,0,700,0.96,5.485714286,0,0.04,90,700,35,0.1,13.89660329,596.6162201,0,0,0,0,0
SBA-15Ph-6-ED1_1_0,0.16,510.8,24,3.2,0,0,0,700,0.96,5.485714286,0,0.04,90,700,35,0.05,14.44043321,181.2274368,0,0,0,0,0
SBA-15Ph-6-ED1_1_0,0.38,510.8,32,5.066666667,0,0,0,700,0.96,5.485714286,0,0.04,90,700,35,0.075,11.9133574,230.6859206,0,0,0,0,0
SBA-15Ph-6-ED1_1_0,0.53,510.8,40,6.883116883,0,0,0,700,0.96,5.485714286,0,0.04,90,700,35,0.077,16.24548736,390.2527076,0,0,0,0,0
SBA-15Ph-6-ED1_1_0,0.41,510.8,49,8.541666667,0,0,0,700,0.96,5.485714286,0,0.04,90,700,35,0.048,47.29241877,453.7906137,0,0,0,0,0
SBA-15Ph-6-PD1_1_0,0.16,594.9,23,3.2,0,0,0,700,0.96,5.485714286,0,0.04,90,700,35,0.05,10.8708025,181.2274368,0,0,0,0,0
SBA-15Ph-6-PD1_1_0,0.19,594.9,30,4.418604651,0,0,0,700,0.96,5.485714286,0,0.04,90,700,35,0.043,19.74957314,230.6859206,0,0,0,0,0
SBA-15Ph-6-PD1_1_0,0.27,594.9,40,5.869565217,0,0,0,700,0.96,5.485714286,0,0.04,90,700,35,0.046,26.23790552,390.2527076,0,0,0,0,0
SBA-15Ph-6-PD1_1_0,0.3,594.9,49,7.894736842,0,0,0,700,0.96,5.485714286,0,0.04,90,700,35,0.038,51.84974388,453.7906137,0,0,0,0,0
SBA-15BPEI1.81_1.52_1,0.63,600,33.77483444,6.36,0,0,0,880,1.13,5.136363636,0,0.04,90,800,30,0.1,10.5,107.6,0,0,0,0,0
SBA-15PEG20000_00_00,0,200,24.81203008,0,0,0,0,880,1.13,5.136363636,0,0.04,90,800,30,0,0,0,0,0,0,0,0
SBA-15BPEI1.81_1.52_1,0.79,600,35.06493506,5.75,0.31,0,0.144309723,880,1.13,5.136363636,0,0.04,90,800,30,0.14,13.03,112.61,0,0,0,0,0
SBA-15BPEI1.81_1.52_1,0.73,600,39.75903614,4.97,0.61,0,0.303098242,880,1.13,5.136363636,0,0.04,90,800,30,0.15,13.03,112.61,0,0,0,0,0
SBA-15BPEI1.81_1.52_1,0.64,600,56.89655172,3.88,1.82,0,0.946403854,880,1.13,5.136363636,0,0.04,90,800,30,0.16,9,81.5,0,0,0,0,0
SBA-15BPEI1.81_1.52_1,0.71,600,68.05111821,3.42,3.42,0,1.539618059,880,1.13,5.136363636,0,0.04,90,800,30,0.14,9,81.5,0,0,0,0,0
SBA-15BPEI1.81_1.52_1,0.49,600,44.44444444,9.62,0,0,0,880,1.13,5.136363636,0,0.04,90,800,30,0.13,15.84,172.2,0,0,0,0,0
SBA-15BPEI1.81_1.52_1,1.26,600,48.97959184,8.3,0.2,0,0.098352594,880,1.13,5.136363636,0,0.04,90,800,30,0.16,15.84,228.6,0,0,0,0,0
SBA-15BPEI1.81_1.52_1,1.31,600,48.97959184,7.99,0.2,0,0.102168527,880,1.13,5.136363636,0,0.04,90,800,30,0.18,15.84,35.5,0,0,0,0,0
SBA-15BPEI1.81_1.52_1,1.41,600,60.31746032,6.23,0.9,0,0.45861041,880,1.13,5.136363636,0,0.04,90,800,30,0.2,15.84,101.6,0,0,0,0,0
SBA-15BPEI1.81_1.52_1,1.23,600,68.35443038,5.15,1.68,0,0.75,880,1.13,5.136363636,0,0.04,90,800,30,0.18,15.84,20.73,0,0,0,0,0
SBA-15BPEI1.81_1.52_1,0.9,600,50,10.45,0,0,0,880,1.13,5.136363636,0,0.04,90,800,30,0.13,22.1,207.4,0,0,0,0,0
SBA-15BPEI1.81_1.52_1,1.36,600,60,8.5,0.5,0,0.235294118,880,1.13,5.136363636,0,0.04,90,800,30,0.19,26.7,247.8,0,0,0,0,0
SBA-15BPEI1.81_1.52_1,1.59,600,60,8.38,0.5,0,0.238663484,880,1.13,5.136363636,0,0.04,90,800,30,0.2,19.86,108.5,0,0,0,0,0
SBA-15BPEI1.81_1.52_1,1.64,600,70.58823529,6.21,1.38,0,0.61,880,1.13,5.136363636,0,0.04,90,800,30,0.19,25.97,44.68,0,0,0,0,0
SBA-15BPEI1.81_1.52_1,0.71,600,39.39393939,5.37,0.47,0,0.046910023,880,1.13,5.136363636,0,0.04,90,800,30,0.13,11.59,77.46,0,0,0,0,0
SBA-15BPEI1.81_1.52_1,0.49,600,58.15899582,4.17,1.92,0,0.183412621,880,1.13,5.136363636,0,0.04,90,800,30,0.12,8.74,38.03,0,0,0,0,0
SBA-15BPEI1.81_1.52_1,0.3,600,69.60486322,2.84,4.08,0,0.393683933,880,1.13,5.136363636,0,0.04,90,800,30,0.11,7.73,275.1,0,0,0,0,0
SBA-15BPEI1.81_1.52_1,0.55,600,37.5,5.7,0.32,0,0,880,1.13,5.136363636,0,0.04,90,800,30,0.11,11.59,77.46,0,0,0,0,0
SBA-15BPEI1.81_1.52_1,0.31,600,31.03448276,4.63,1.77,0,0,880,1.13,5.136363636,0,0.04,90,800,30,0.07,8.74,103.47,0,0,0,0,0
SBA-15BPEI1.81_1.52_1,0.21,600,43,4.03,3.6,0,0,880,1.13,5.136363636,0,0.04,90,800,30,0.05,7.73,275.1,0,0,0,0,0
Mesoporous_?-Al2O3BPEI1.81_1.52_1,1.16,600,30.06993007,6.86,0,0,0,231,1.06,16.9,0,0.04,90,800,30,0.17,0,0,0,0,0,0,0
Mesoporous_?-Al2O3BPEI1.81_1.52_1,1.07,600,34.64052288,6.19,0.07,0,0.036610702,231,1.06,16.9,0,0.04,90,800,30,0.17,0,0,0,0,0,0,0
